shots-a,shots conceded-a,bpm-a,avg boost amount-a,amount collected-a,amount collected big pads-a,amount collected small pads-a,count collected big pads-a,count collected small pads-a,amount stolen-a,amount stolen big pads-a,amount stolen small pads-a,count stolen big pads-a,count stolen small pads-a,0 boost time-a,100 boost time-a,amount used while supersonic-a,amount overfill total-a,amount overfill stolen-a,avg speed-a,total distance-a,time slow speed-a,percentage slow speed-a,time boost speed-a,percentage boost speed-a,time supersonic speed-a,percentage supersonic speed-a,time on ground-a,percentage on ground-a,time low in air-a,percentage low in air-a,time high in air-a,percentage high in air-a,time powerslide-a,avg powerslide time-a,count powerslide-a,time most back-a,time most forward-a,avg distance to ball-a,avg distance to ball has possession-a,avg distance to ball no possession-a,time behind ball-a,percentage behind ball-a,time in front of ball-a,percentage in front of ball-a,time defensive half-a,percentage defensive half-a,time offensive half-a,percentage offensive half-a,time defensive third-a,percentage defensive third-a,time neutral third-a,percentage neutral third-a,time offensive third-a,percentage offensive third-a,demos inflicted-a,demos taken-a,bpm-b,avg boost amount-b,amount collected-b,amount collected big pads-b,amount collected small pads-b,count collected big pads-b,count collected small pads-b,amount stolen-b,amount stolen big pads-b,amount stolen small pads-b,count stolen big pads-b,count stolen small pads-b,0 boost time-b,100 boost time-b,amount used while supersonic-b,amount overfill total-b,amount overfill stolen-b,avg speed-b,total distance-b,time slow speed-b,percentage slow speed-b,time boost speed-b,percentage boost speed-b,time supersonic speed-b,percentage supersonic speed-b,time on ground-b,percentage on ground-b,time low in air-b,percentage low in air-b,time high in air-b,percentage high in air-b,time powerslide-b,avg powerslide time-b,count powerslide-b,time most back-b,time most forward-b,avg distance to ball-b,avg distance to ball has possession-b,avg distance to ball no possession-b,time behind ball-b,percentage behind ball-b,time in front of ball-b,percentage in front of ball-b,time defensive half-b,percentage defensive half-b,time offensive half-b,percentage offensive half-b,time defensive third-b,percentage defensive third-b,time neutral third-b,percentage neutral third-b,time offensive third-b,percentage offensive third-b,result,gd
5.0,6.0,428.0,54.02,2671.5,2230.0,441.5,27.5,39.0,714.0,542.5,171.5,6.0,15.5,48.1,33.935,373.0,433.0,64.0,1589.5,559331.0,144.975,39.445,166.06,45.14,56.86,15.415,188.77,51.36,165.855,45.055,13.26,3.59,6.825,0.12,56.5,179.35,176.6,2366.0,2240.0,2452.5,239.575,65.11,128.315,34.89,214.375,58.265,153.515,41.735,162.815,44.25,103.365,28.1,101.715,27.645000000000003,0.0,0.5,433.0,45.15,2546.0,1967.5,578.5,22.5,52.0,633.0,438.5,194.5,5.0,17.5,66.05,26.065,410.0,283.5,60.5,1586.0,561868.0,150.12,40.54,148.76999999999998,40.175,71.41,19.285,189.87,51.275,169.25,45.705,11.18,3.02,9.695,0.095,101.0,176.65,176.64999999999998,2540.0,2239.5,2799.0,258.63,69.845,111.665,30.155,225.395,60.870000000000005,144.90499999999997,39.13,166.305,44.915,110.575,29.865,93.42,25.23,0,-1.0
11.0,4.0,429.0,52.855,1855.5,1414.5,441.0,18.0,35.5,308.0,117.5,190.5,1.5,12.0,23.53,32.595,222.0,261.5,38.0,1559.0,401697.5,109.24,40.05,123.23,45.175,40.16,14.77,149.39499999999998,54.76,117.0,42.94,6.234999999999999,2.295,4.285,0.12,35.5,129.85,128.25,2640.5,2302.5,2964.0,190.925,70.065,81.705,29.935,158.665,58.225,113.97,41.775000000000006,111.855,41.065,91.035,33.36,69.745,25.57,1.0,0.5,407.0,49.47,1734.5,1326.0,408.5,17.0,37.0,372.0,215.0,157.0,2.5,14.0,31.630000000000003,34.925,255.5,381.0,36.0,1576.5,399852.0,116.535,43.095,111.28,41.225,42.29,15.675,147.13,54.45,110.785,41.035,12.19,4.515,4.055,0.135,31.5,130.39999999999998,128.3,2617.0,2388.0,2805.5,197.4,73.11,72.705,26.89,173.865,64.39500000000001,96.245,35.605000000000004,127.47,47.22,87.03999999999999,32.215,55.595,20.565,1,2.0
6.0,11.0,415.5,51.35,2418.5,1790.5,628.0,22.5,52.5,545.0,355.5,189.5,4.5,17.0,32.27,29.005000000000003,296.0,337.5,100.5,1564.0,511597.5,149.135,42.525000000000006,154.175,43.93,47.64,13.54,193.885,55.265,144.325,41.1,12.74,3.63,6.345000000000001,0.125,51.0,166.95,165.9,2492.0,2358.0,2645.5,252.79,72.015,98.155,27.985,220.92,62.94499999999999,130.03,37.055,156.07,44.46,113.29,32.29,81.59,23.245,1.5,0.5,426.0,49.885,2298.0,1647.0,651.0,20.0,55.5,468.0,285.5,182.5,3.5,17.0,38.49,39.295,510.5,369.5,67.5,1541.5,499323.5,154.59,44.595,138.59,39.995,53.405,15.41,214.89,62.0,116.455,33.595,15.239999999999998,4.4,4.905,0.145,34.0,167.05,169.95,2404.0,2248.0,2520.0,255.375,73.725,91.21,26.275,223.85,64.63,122.73,35.37,171.845,49.620000000000005,100.345,28.955,74.38499999999999,21.425,0,-1.0
10.0,6.0,441.5,49.765,2619.0,2061.5,557.5,24.5,50.5,695.0,492.5,202.5,6.5,19.0,50.29,29.355,387.5,281.0,130.0,1597.5,549067.0,151.66500000000002,40.535,154.76,41.365,67.745,18.11,197.98,52.91,164.41500000000002,43.94,11.775,3.15,5.49,0.12,45.5,172.95,172.75,2443.0,2121.5,2757.5,263.95,70.53999999999999,110.22,29.46,212.805,56.875,161.365,43.125,147.235,39.35,135.70999999999998,36.27,91.225,24.380000000000003,0.5,0.0,385.0,49.72,2360.0,1693.0,667.0,20.5,59.0,199.5,75.5,124.0,1.0,11.0,56.52,45.34,431.0,376.0,27.5,1547.0,529484.0,169.495,45.515,154.845,41.55500000000001,48.245000000000005,12.935,232.25,62.35,131.23,35.205,9.1,2.445,8.71,0.13,73.5,174.3,173.0,2722.0,2621.0,2817.5,277.805,74.57,94.78,25.43,266.505,71.535,106.075,28.465,201.955,54.205,118.12,31.705,52.510000000000005,14.09,0,-1.0
2.0,11.0,345.0,53.535,1647.5,1293.5,354.0,16.5,33.0,218.0,119.0,99.0,1.5,9.0,41.705,33.995000000000005,199.5,295.5,2.5,1476.0,391458.0,140.93,48.815,113.47,39.3,34.315,11.88,143.995,49.875,125.235,43.375,19.485,6.745,3.705,0.115,32.5,136.85,133.9,2587.0,2377.5,2743.5,198.735,68.83500000000001,89.975,31.165,207.265,71.78999999999999,81.445,28.21,162.325,56.225,81.34,28.175,45.05,15.6,0.5,1.0,452.0,48.645,2106.5,1582.0,524.5,18.0,47.0,525.0,328.0,197.0,3.5,17.5,42.785,33.575,226.5,239.0,27.5,1538.0,408973.0,131.25,45.34,124.05,42.9,33.985,11.76,151.64499999999998,52.41,122.14,42.23,15.495,5.365,3.72,0.095,40.5,135.3,134.3,2516.0,2341.0,2753.0,227.505,78.63,61.785,21.37,165.84,57.34,123.44,42.66,122.155,42.22,87.2,30.18,79.935,27.6,0,-4.0
10.0,3.0,432.0,53.035,2537.5,2047.5,490.0,25.5,45.5,741.0,575.0,166.0,8.0,16.0,46.285,24.59,319.0,425.0,174.0,1572.5,500123.0,147.875,42.41,153.195,43.91,47.815000000000005,13.68,187.91,53.895,140.465,40.235,20.515,5.87,3.92,0.125,30.5,161.3,159.75,2703.5,2553.5,2883.0,257.04,73.685,91.845,26.315,199.245,57.13,149.645,42.87,146.31,41.95,99.985,28.665,102.585,29.39,2.0,0.5,357.5,51.37,1935.0,1442.5,492.5,18.0,44.5,206.0,130.5,75.5,2.0,8.5,38.38,39.675,143.5,383.0,82.5,1484.0,464439.5,168.155,48.93,138.54500000000002,40.33,36.91,10.745,193.62,56.345,138.435,40.28,11.55,3.37,6.24,0.125,48.5,165.75,162.25,2473.0,2344.0,2556.0,239.88,69.82,103.725,30.18,247.99,72.185,95.615,27.815,194.19,56.535,105.02,30.545,44.395,12.915,1,2.0
9.0,6.0,423.5,52.125,2289.5,1821.0,468.5,22.5,42.5,689.5,524.5,165.0,6.5,14.0,22.765,31.475,265.0,359.5,96.0,1554.5,481266.5,131.97500000000002,41.09,140.845,43.83,48.63,15.079999999999998,176.43,55.0,136.74,42.44499999999999,8.285,2.555,6.29,0.125,50.5,159.85,156.8,2538.0,2268.0,2851.0,219.59,68.325,101.865,31.675,205.03,63.83,116.425,36.17,153.23000000000002,47.69,99.385,30.94,68.84,21.365,1.0,1.0,345.0,57.31,1895.5,1372.5,523.0,17.5,45.0,481.5,282.5,199.0,4.0,19.0,36.16,29.61,211.5,406.5,136.0,1541.0,476102.5,141.45499999999998,44.005,137.66500000000002,42.825,42.33,13.165,183.36,57.040000000000006,129.71,40.35,8.385,2.6100000000000003,6.305,0.165,39.0,159.9,156.75,2602.0,2538.0,2665.0,243.225,75.66499999999999,78.22999999999999,24.335,182.245,56.69,139.20999999999998,43.31,138.10500000000002,42.965,102.57,31.905,80.78,25.130000000000003,1,2.0
10.0,17.0,397.0,50.6,2411.5,1885.0,526.5,22.5,47.5,345.5,186.0,159.5,2.5,14.0,47.54,29.765,363.5,215.5,26.0,1542.0,533056.0,182.02,47.265,146.795,38.11,56.52,14.625,204.14,53.03,161.225,41.8,19.97,5.17,4.705,0.105,45.0,178.3,178.35,2739.5,2558.5,2910.5,276.905,71.85,108.425,28.15,260.13,67.50999999999999,125.2,32.489999999999995,196.94,51.11,116.38,30.21,72.00999999999999,18.685,0.5,0.5,318.0,49.395,2122.5,1423.5,699.0,18.0,61.5,555.0,315.0,240.0,4.0,20.5,36.08,34.865,296.5,385.0,88.0,1498.5,521169.5,193.7,50.17,150.79,39.06,41.545,10.77,226.43,58.665,139.665,36.175,19.935,5.16,2.655,0.08,33.5,177.65,176.05,2585.5,2427.5,2766.5,276.2,71.545,109.835,28.455,231.33,59.915000000000006,154.70999999999998,40.085,168.29,43.575,120.825,31.315,96.925,25.11,0,-1.0
3.0,10.0,415.0,53.065,2124.0,1725.0,399.0,20.5,37.0,412.5,254.5,158.0,3.0,15.0,29.15,30.515,282.5,325.5,47.5,1520.5,446802.0,149.485,47.06,121.865,38.4,46.075,14.545000000000002,168.32,53.005,134.79,42.475,14.330000000000002,4.5200000000000005,5.28,0.12,42.5,147.15,149.4,2561.0,2140.0,2829.5,214.6,67.61500000000001,102.835,32.385000000000005,202.775,63.88,114.655,36.120000000000005,155.11,48.865,93.575,29.475,68.75,21.655,1.0,0.5,374.5,45.625,1937.5,1501.5,436.0,16.0,40.5,305.0,150.0,155.0,1.5,13.5,54.955,25.62,160.5,112.0,0.0,1492.0,436926.5,146.465,46.515,140.675,44.54,28.19,8.94,185.86,58.905,112.905,35.855000000000004,16.564999999999998,5.245,4.57,0.145,32.0,150.7,147.4,2318.0,2120.0,2573.5,248.555,78.845,66.77,21.155,182.89,58.03,132.385,41.97,131.96,41.845,103.52,32.86,79.845,25.295,0,-4.0
7.0,8.0,437.5,49.355,2414.0,2016.0,398.0,25.0,36.0,568.0,425.0,143.0,5.0,12.5,50.605,28.44,284.0,380.5,75.0,1589.5,518128.0,146.95,42.16,146.255,41.915,55.665,15.925,182.015,52.215,144.93,41.510000000000005,21.93,6.275,4.720000000000001,0.115,39.5,170.7,166.2,2687.5,2479.5,2896.0,242.13,69.38,106.74,30.62,193.7,55.51,155.18,44.49,138.745,39.76,105.79,30.33,104.345,29.91,1.5,1.5,389.0,47.42,2090.5,1511.0,579.5,18.0,46.5,328.5,185.5,143.0,2.0,13.0,43.085,33.935,358.5,303.0,14.0,1467.5,478291.0,174.5,50.04,137.215,39.32,37.135,10.64,223.44,64.055,106.345,30.49,19.065,5.455,4.87,0.135,38.5,170.55,166.25,2485.0,2327.5,2644.0,250.15,71.715,98.705,28.285,242.975,69.66,105.88,30.340000000000003,189.195,54.23,101.02,28.975,58.645,16.794999999999998,1,1.0
5.0,7.0,413.0,52.0,3103.0,2466.0,637.0,30.5,54.0,621.0,406.5,214.5,4.5,15.0,44.94,48.72,391.5,493.5,47.0,1527.5,656246.5,201.975,44.6,189.44,41.865,61.18000000000001,13.535,267.405,59.06,162.075,35.82,23.12,5.115,7.585,0.125,60.0,221.05,216.75,2627.0,2296.5,2967.0,318.685,70.435,133.905,29.565,287.495,63.53,165.10000000000002,36.47,210.615,46.545,141.42000000000002,31.245,100.56,22.215,1.5,1.5,399.0,47.67,3015.0,2160.0,855.0,25.0,74.5,611.0,345.5,265.5,3.5,24.0,46.34,35.69,227.0,351.5,4.0,1564.5,672830.0,192.045,42.46,194.265,42.965,65.905,14.58,248.28,54.895,186.295,41.2,17.64,3.905,6.39,0.135,47.0,220.95,216.9,2295.0,2047.5,2523.5,322.83500000000004,71.395,129.375,28.605,277.29,61.315,174.92000000000002,38.685,191.705,42.39,165.97,36.7,94.54,20.91,0,-1.0
3.0,13.0,373.5,52.61,2068.0,1565.0,503.0,19.5,43.0,447.5,331.5,116.0,3.5,11.0,38.415,39.66,293.0,367.0,22.5,1526.5,491689.5,159.505,46.345,132.905,38.505,52.535,15.15,187.155,54.31,143.17000000000002,41.46,14.614999999999998,4.23,6.09,0.13,46.5,163.4,163.14999999999998,2567.5,2357.0,2707.0,252.28,73.17,92.665,26.83,249.975,72.515,94.965,27.485,187.65,54.445,110.06,31.905,47.235,13.66,0.0,1.0,465.5,52.52,2609.0,2142.0,467.0,25.0,41.5,663.5,483.0,180.5,6.5,16.5,35.805,59.085,382.5,371.0,168.0,1594.0,516450.0,140.36,40.325,156.815,45.055,50.88,14.62,219.76,63.14,112.355,32.28,15.94,4.58,6.970000000000001,0.135,53.0,164.65,161.85,2555.5,2440.0,2694.0,262.53,75.43,85.525,24.57,201.62,57.925,146.435,42.075,142.735,41.01,114.535,32.905,90.79,26.08,0,-4.0
6.0,12.0,395.5,52.02,2787.5,2098.0,689.5,26.0,57.5,691.0,480.5,210.5,6.5,16.0,43.375,46.53,349.5,447.0,126.5,1500.5,566798.0,208.635,50.135000000000005,154.875,37.19,52.86,12.675,240.11,57.71,159.615,38.31,16.64,3.975,6.98,0.125,54.5,197.9,195.05,2594.0,2426.0,2723.0,301.67499999999995,72.425,114.69,27.575000000000003,289.95,69.62,126.42,30.380000000000003,224.165,53.81,118.21,28.415,73.99000000000001,17.78,1.5,2.0,423.5,49.59,2914.0,2253.0,661.0,26.0,58.5,626.5,408.0,218.5,5.5,19.5,41.745,37.805,588.5,359.5,147.5,1578.0,598628.5,176.745,42.32,182.225,43.620000000000005,58.74,14.06,234.63,56.16,160.97,38.55,22.105,5.29,7.61,0.115,69.5,196.3,195.3,3072.5,2677.5,3425.0,301.195,72.12,116.515,27.88,254.51,60.94,163.195,39.06,184.26,44.115,133.41500000000002,31.94,100.035,23.945,1,1.0
7.0,5.0,389.0,50.64,2334.5,1854.0,480.5,22.0,44.5,547.5,413.0,134.5,4.5,11.5,43.435,47.185,385.5,306.0,36.0,1535.0,519932.0,172.34,46.71,149.905,40.59,47.055,12.71,206.41,55.92,150.185,40.645,12.705,3.43,6.835000000000001,0.12,57.5,175.75,174.2,2533.5,2433.5,2625.5,265.445,71.9,103.86,28.1,214.885,58.205,154.42000000000002,41.795,144.675,39.185,134.235,36.365,90.4,24.450000000000003,2.0,1.5,352.0,44.17,2096.5,1547.5,549.0,18.5,48.5,388.5,252.5,136.0,3.0,11.5,44.965,28.86,296.0,317.5,49.0,1487.0,498949.5,187.61,51.005,144.935,39.44,35.095,9.555,237.025,64.455,120.245,32.724999999999994,10.375,2.825,6.83,0.13,53.0,182.3,172.5,2396.5,2242.5,2533.5,264.02,71.82,103.62,28.18,254.62,69.27000000000001,113.02,30.73,191.49,52.095,118.685,32.275,57.465,15.63,1,1.0
8.0,7.0,398.5,49.935,2435.5,1996.0,439.5,22.0,36.0,544.5,367.0,177.5,4.0,13.0,48.3,32.03,270.0,128.5,32.0,1464.5,498478.0,186.565,50.38,144.41000000000005,39.0,39.325,10.615,200.565,54.165000000000006,155.96,42.115,13.775,3.72,5.99,0.115,53.0,171.05,170.85,2471.0,2469.5,2492.0,270.81,73.13,99.49,26.87,234.52,63.33500000000001,135.78,36.665,168.72,45.565,120.15,32.45,81.43,21.99,1.0,0.0,351.0,46.875,2048.0,1487.5,560.5,17.5,48.5,447.0,246.0,201.0,3.5,17.0,50.5,51.635,261.5,276.0,107.0,1432.0,481428.5,198.735,54.125,133.715,36.415,34.745,9.46,230.6,62.8,128.48000000000002,34.99,8.115,2.21,4.455,0.13,38.5,174.15,171.10000000000002,2434.0,2082.5,2692.0,268.31,73.07,98.885,26.93,239.495,65.22,127.7,34.78,181.055,49.305,109.87,29.925,76.27,20.77,1,1.0
7.0,7.0,430.0,51.375,2320.5,1825.0,495.5,22.0,44.0,476.0,323.0,153.0,4.0,13.5,36.510000000000005,29.69,336.0,268.5,37.5,1548.0,498723.5,144.335,42.29,144.175,42.23,52.905,15.475,194.88,57.095,139.79500000000002,40.935,6.74,1.965,4.535,0.1149999999999999,39.5,173.7,165.8,2484.5,2297.0,2755.5,224.37,65.715,117.045,34.285,189.385,55.48,152.03,44.52,138.76,40.64,104.525,30.625,98.13,28.725,1.0,2.5,354.0,53.655,2007.5,1483.0,524.5,18.5,40.5,523.0,325.5,197.5,4.0,14.5,29.87,34.985,343.0,360.0,62.0,1520.5,496425.0,160.985,46.43,132.45,38.24,53.035,15.335,200.115,57.73,134.51,38.855,11.84,3.415,4.085,0.095,43.5,169.10000000000002,165.8,2482.0,2367.0,2564.0,251.92,72.70500000000001,94.55,27.295,218.73,63.145,127.745,36.855,168.54000000000002,48.665000000000006,102.04,29.435,75.89,21.9,0,-2.0
8.0,9.0,394.5,55.085,1815.5,1422.0,393.5,18.0,35.5,321.0,198.0,123.0,2.5,11.5,30.57,24.840000000000003,207.0,350.0,27.0,1493.0,406397.0,140.53,48.295,124.965,42.9,25.74,8.805,151.36,52.015,127.815,43.855,12.06,4.13,5.255,0.105,49.5,136.5,137.8,2500.0,2297.5,2731.0,208.02,71.435,83.21000000000001,28.565,182.375,62.625,108.86,37.375,130.08,44.665,96.535,33.155,64.62,22.18,0.0,0.5,359.0,51.08,1671.5,1158.5,513.0,14.0,45.5,485.0,306.0,179.0,3.5,15.0,23.835,29.61,200.0,255.5,43.0,1551.5,425717.0,132.31,45.125,124.225,42.370000000000005,36.675,12.51,165.01,56.275000000000006,113.625,38.75,14.58,4.975,9.285,0.13,69.5,136.1,136.5,2485.0,2130.0,2793.5,206.165,70.315,87.045,29.685,190.24,64.88,102.975,35.12,140.07999999999998,47.775000000000006,89.0,30.355,64.125,21.87,1,3.0
9.0,7.0,429.5,58.655,2454.0,1958.0,496.0,24.0,46.5,605.5,470.0,135.5,6.0,12.5,24.845,48.425,188.0,411.0,127.5,1535.0,493221.5,157.18,45.655,136.20999999999998,39.485,51.505,14.865,196.01,56.895,133.105,38.55,15.775,4.5600000000000005,5.125,0.125,42.5,163.25,162.0,2706.0,2533.5,2890.5,261.775,75.9,83.11500000000001,24.1,205.78,59.68,139.10500000000002,40.32,152.49,44.22,111.445,32.335,80.94999999999999,23.450000000000003,1.0,1.0,385.0,48.595,2135.5,1458.5,677.0,18.5,58.0,406.5,248.5,158.0,3.0,13.5,31.925,50.66,438.0,353.0,51.5,1516.5,486592.5,166.7,48.44,125.375,36.415,52.165,15.15,209.27,60.8,117.495,34.125,17.47,5.075,2.185,0.18,14.0,162.0,163.25,2519.5,2305.0,2723.5,245.6,71.345,98.635,28.655,244.71,71.09,99.53,28.91,187.3,54.41,100.05,29.065,56.88,16.52,1,2.0
11.0,5.0,382.0,52.165000000000006,2486.0,1975.0,511.0,24.5,47.5,539.5,325.0,214.5,4.5,20.0,49.525000000000006,43.315,287.0,392.0,132.5,1545.5,540806.0,174.07999999999998,45.345,159.58,41.57,50.225,13.085,224.98,58.605,148.26,38.625,10.645,2.775,5.74,0.11,51.5,176.7,175.85000000000002,2571.0,2415.5,2778.5,279.035,72.69,104.85,27.31,203.635,53.05,180.245,46.95,142.2,37.040000000000006,126.72,33.01,114.97,29.950000000000003,1.0,0.0,392.0,49.32,2065.5,1548.5,517.0,18.0,45.0,241.0,100.0,141.0,1.0,12.0,33.62,41.56,292.0,262.0,2.5,1543.0,470401.0,169.45499999999998,48.525000000000006,132.75,37.92,45.965,13.56,198.48,56.835,138.74,39.99,10.945,3.175,7.055,0.08,87.5,187.8,180.4,2645.5,2347.5,2878.5,240.645,69.33500000000001,107.525,30.665,264.165,75.93,84.0,24.07,207.18,59.655,99.82,28.545,41.16,11.8,1,2.0
11.0,6.0,407.5,56.315,2525.5,1939.0,586.5,26.0,52.0,600.5,429.5,171.0,5.5,14.5,42.265,39.09,349.5,475.0,87.0,1517.5,520111.5,174.505,46.755,145.71,39.040000000000006,53.010000000000005,14.204999999999998,218.495,58.540000000000006,149.29,40.0,5.445,1.46,6.71,0.1149999999999999,58.5,172.25,173.5,2572.5,2427.5,2715.5,250.9,67.22999999999999,122.325,32.77,234.515,62.835,138.71,37.165,174.99,46.885,117.84,31.575000000000003,80.395,21.54,2.5,0.0,336.0,51.705,2159.5,1440.5,719.0,19.5,64.0,434.0,210.5,223.5,3.5,20.0,27.47,44.47,401.0,517.0,139.0,1437.5,482655.0,200.895,54.99,127.765,34.955,36.82,10.055,237.195,64.905,121.555,33.25,6.73,1.845,3.72,0.13,29.5,178.55,174.2,2806.5,2697.5,2906.0,275.04,75.245,90.44,24.755000000000003,242.965,66.48,122.515,33.52,178.16,48.75,117.41,32.129999999999995,69.91,19.12,0,-1.0
9.0,3.0,416.5,54.19,2665.0,2013.5,651.5,25.0,60.0,577.5,373.5,204.0,4.5,18.0,43.085,35.775,287.0,450.5,83.0,1579.5,555387.0,162.905,42.675,167.545,43.85,51.6,13.485,241.075,63.125,127.905,33.465,13.065,3.415,5.505,0.125,44.5,178.15,176.3,2696.5,2479.5,2864.0,284.76,74.53,97.285,25.47,235.435,61.63,146.615,38.370000000000005,172.155,45.07,126.695,33.16,83.195,21.77,2.0,0.5,380.5,51.155,2449.5,1917.0,532.5,23.5,48.5,370.5,282.0,88.5,3.5,8.5,41.335,45.29,312.0,449.5,70.0,1412.5,485638.0,202.33,53.985,138.1,36.845,34.35,9.165,249.765,66.645,116.3,31.03,8.71,2.325,7.045,0.165,43.5,183.5,178.64999999999998,2644.5,2484.0,2765.5,288.57500000000005,76.995,86.205,23.005,274.0,73.11,100.78,26.89,208.24,55.565,116.235,31.015,50.3,13.42,1,1.0
2.0,9.0,390.5,52.235,2221.0,1768.5,452.5,21.5,42.0,237.5,131.5,106.0,1.5,10.0,32.22,34.495,366.0,305.5,13.0,1508.5,484234.5,160.59,47.205,132.095,38.755,47.985,14.04,194.225,57.05,129.9,38.115,16.54,4.84,5.42,0.115,47.0,166.2,162.75,2518.0,2330.5,2713.5,231.22,67.845,109.455,32.155,233.205,68.455,107.46,31.545,172.69,50.675,111.345,32.715,56.635,16.61,0.0,0.5,429.0,54.37,2425.0,1862.0,563.0,23.5,51.5,385.0,244.5,140.5,3.0,12.5,27.585,40.73,337.5,452.0,58.5,1570.5,507618.5,150.46499999999995,43.91,139.275,40.650000000000006,52.91,15.44,198.06,57.8,130.43,38.065,14.165,4.135,7.99,0.13,58.5,162.6,162.45,3084.5,2949.5,3232.5,273.225,79.735,69.43,20.265,225.68,65.865,116.975,34.135,165.2,48.215,114.14,33.315,63.31,18.475,0,-2.0
8.0,9.0,388.5,54.105,2115.5,1587.5,528.0,20.0,45.5,539.5,302.0,237.5,3.5,19.5,30.25,21.36,278.0,326.5,48.5,1481.0,483484.0,162.565,47.15,142.815,41.41,39.515,11.445,195.86,56.8,136.035,39.43,13.0,3.76,5.105,0.105,47.5,164.4,163.95,2391.0,2205.5,2611.5,243.905,70.705,100.995,29.295,184.645,53.53,160.25,46.47,133.925,38.81999999999999,109.995,31.905,100.975,29.275,0.5,0.0,332.5,52.915,1963.5,1443.0,520.5,19.0,46.5,324.5,180.5,144.0,2.5,13.0,26.65,50.84,237.0,427.5,66.0,1360.0,440222.0,195.82,56.935,123.85,35.995000000000005,24.305,7.074999999999999,230.23,66.94,107.14,31.145,6.605,1.92,9.245,0.13,71.5,163.95,165.39999999999998,2395.0,2202.0,2546.0,260.36,75.675,83.61500000000001,24.325,239.955,69.765,104.02,30.235,181.635,52.805,97.155,28.25,65.19,18.945,0,-2.0
6.0,10.0,386.5,49.67,2310.5,1744.5,566.0,21.5,52.0,381.5,240.5,141.0,3.0,13.0,36.88,24.295,265.0,318.5,23.5,1529.0,510035.0,167.32999999999998,45.915,148.32999999999998,40.78,48.01,13.305,209.545,57.575,138.94,38.245,15.18,4.175,5.625,0.115,49.5,178.10000000000002,171.25,2626.0,2556.5,2690.5,264.07,72.69999999999999,99.595,27.3,238.715,65.61,124.955,34.39,180.925,49.73,112.06,30.82,70.685,19.450000000000003,1.5,2.0,421.0,49.53,2566.0,2018.5,547.5,24.5,47.0,665.5,460.0,205.5,5.0,17.5,41.12,38.935,264.5,431.0,39.0,1532.5,513961.0,169.64,46.375,148.04500000000002,40.405,48.685,13.224999999999998,211.3,57.715,135.855,37.06,19.21,5.225,6.025,0.125,47.0,178.55,171.25,2689.0,2583.5,2810.5,266.69500000000005,72.785,99.67,27.215,229.44,62.595,136.92000000000002,37.405,160.69,43.825,129.18,35.3,76.495,20.880000000000003,1,1.0
11.0,7.0,405.0,54.045,3254.5,2431.5,823.0,30.5,70.5,601.0,408.0,193.0,5.5,17.5,63.675,52.99,530.0,525.0,135.0,1510.0,698122.0,225.41,46.465,190.475,39.24,69.625,14.295,283.65,58.475,187.375,38.555,14.485,2.975,9.75,0.11,86.5,244.35,242.25,2633.0,2440.0,2826.5,369.115,76.00999999999999,116.395,23.99,301.24,62.06,184.27,37.94,215.34,44.36,161.33,33.230000000000004,108.845,22.41,2.5,4.0,436.5,57.205,3500.5,2664.5,836.0,33.5,75.5,886.5,597.5,289.0,7.0,26.5,46.155,62.78,449.5,696.0,116.0,1577.5,736042.5,212.955,43.56,189.72,38.765,86.53999999999999,17.675,280.33000000000004,57.31999999999999,190.495,38.93,18.39,3.75,9.53,0.11,90.5,244.8,237.05,2372.5,2218.5,2518.5,328.70000000000005,67.21000000000001,160.515,32.79,315.52,64.51,173.695,35.49,233.615,47.765,151.51,30.98,104.09,21.265,1,1.0
6.0,9.0,424.5,49.775000000000006,2604.0,2034.0,570.0,24.0,51.0,561.5,368.5,193.0,5.5,17.0,46.865,33.385,287.5,249.5,67.5,1522.0,520742.0,173.11,46.515,154.51,41.5,44.675,11.985,209.92,56.395,144.73000000000002,38.870000000000005,17.645,4.734999999999999,6.390000000000001,0.11,58.5,172.4,172.95,2574.5,2519.5,2624.5,255.275,68.56,117.02,31.44,214.715,57.67,157.575,42.33,151.865,40.79,125.615,33.739999999999995,94.81,25.47,0.5,0.0,357.0,50.47,2202.0,1664.0,538.0,20.5,47.0,436.0,296.5,139.5,3.5,12.5,44.45,38.05,241.0,348.5,52.5,1475.5,502396.0,185.405,49.895,142.99,38.485,43.145,11.62,226.295,60.91,130.85,35.215,14.395,3.875,5.59,0.165,33.5,174.2,172.45,2440.0,2191.0,2645.5,297.845,80.155,73.695,19.845,252.685,68.01,118.86,31.99,194.04,52.235,112.655,30.305,64.845,17.46,0,-3.0
